Symbol;Interval;S.Pos;LOT(s);Open Time;Open Price;Close Time;Close Price;PIP P/L;Tot. $ P/L;Harvester ID;OpenDeals#;Closed by
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.04 04:25;140.1400;2015.06.04 12:05;140.5400;40;322.4000;59(201);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.03 22:36;140.1200;2015.06.04 11:31;140.3900;27;217.6200;58(348);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.03 06:31;138.3800;2015.06.03 16:44;139.2100;83;667.3200;60(115);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.03 04:56;138.4800;2015.06.03 16:43;139.2500;77;619.0800;59(200);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.03 07:20;138.4800;2015.06.03 16:42;139.3000;82;659.2800;58(347);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.02 19:10;138.3200;2015.06.02 22:20;138.3300;1;8.0500;58(346);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;5;2015.06.01 20:00;136.3900;2015.06.02 16:47;138.0600;167;671.3400;62(38);5;Trailing Stop filled
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.02 15:58;137.8700;2015.06.02 16:20;138.5500;68;547.4000;58(344);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;5;2015.06.01 20:00;136.3900;2015.06.02 16:06;138.4400;205;822.0500;62(38);5;Limit filled
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.05.14 09:38;135.6600;2015.06.02 13:24;137.5500;189;2210.2794;59(199) TR;2;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.05.07 14:58;134.6600;2015.06.02 13:24;137.5500;-289;-3657.5262;59(199) TR;2;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.07 08:23;135.6600;2015.06.02 13:24;137.5500;189;1513.8900;59(199);2;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.05.28 05:52;135.3400;2015.06.02 13:19;137.2400;190;2221.9740;58(343) TR;1;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.05.22 16:00;134.3100;2015.06.02 13:19;137.2400;-293;-3708.1494;58(343) TR;1;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.21 13:19;135.3200;2015.06.02 13:19;137.2400;192;1537.9200;58(343);1;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.02 10:05;136.5200;2015.06.02 13:01;137.0300;51;409.0200;60(114);3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.06.01 15:30;135.8900;2015.06.02 07:00;136.2900;40;320.4000;60(113);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.29 12:16;135.7500;2015.06.01 03:20;135.9500;20;161.0000;61(82);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.28 18:25;135.6700;2015.05.29 17:52;135.8800;21;169.4700;60(112);3;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.05.26 15:47;134.3200;2015.05.29 15:28;136.1000;178;2266.7944;65(90) TR;3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.05.25 11:10;133.3200;2015.05.29 15:28;136.1000;-278;-2240.6800;65(90);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.05.26 04:21;133.1300;2015.05.29 01:23;135.9100;-278;-2243.4600;66(62);4;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.05.26 15:08;134.1300;2015.05.29 01:23;135.9100;178;2269.6068;66(62) TR;4;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.04.22 11:43;128.8700;2015.05.26 03:48;133.1400;427;5538.9586;67(31) TR;5;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.05.19 04:47;135.5200;2015.05.22 16:42;133.7400;178;2311.7928;60(111) TR;3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.18 14:51;136.5200;2015.05.22 16:42;133.7400;-278;-2285.1600;60(111);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.05.19 10:10;134.5600;2015.05.19 10:25;134.4800;8;66.6400;63(298);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.14 23:12;136.0300;2015.05.18 10:14;136.4800;45;376.2000;61(81);4;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.05.04 10:37;134.0300;2015.05.18 09:15;136.9000;-287;-3786.3910;58(342) TR;1;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.05.06 16:01;135.0300;2015.05.18 09:15;136.9000;187;2279.7170;58(342) TR;1;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.01 12:14;135.0300;2015.05.18 09:15;136.9000;187;1561.4500;58(342);1;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.05.05 07:45;133.6000;2015.05.15 17:51;136.4700;-287;-3799.9948;60(110) TR;3;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.05.06 06:18;134.6000;2015.05.15 17:51;136.4700;187;2287.9076;60(110) TR;3;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.03 23:59;134.6000;2015.05.15 17:51;136.4700;187;1567.0600;60(110);3;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.12 12:01;135.1800;2015.05.14 15:19;135.8900;71;595.6900;62(37);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.05.11 06:37;133.5000;2015.05.14 13:28;136.2800;-278;-2329.6400;63(297);1;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.05.12 08:12;134.5000;2015.05.14 13:28;136.2800;178;2356.7912;63(297) TR;1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.13 07:08;134.8800;2015.05.14 11:28;135.9700;109;914.5100;61(80);4;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.06 11:35;134.7200;2015.05.06 18:32;135.3100;59;493.8300;59(198);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.05 20:00;134.3000;2015.05.06 10:07;134.3500;5;41.7500;62(36);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.05 20:01;134.3700;2015.05.06 10:01;134.5000;13;108.5500;59(197);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.01 08:51;134.2500;2015.05.01 12:34;134.7100;46;383.6400;59(195);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.05.01 05:12;134.2400;2015.05.01 10:54;134.9400;70;583.8000;60(109);3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.30 19:51;134.2100;2015.05.01 09:51;134.6100;40;334.0000;58(341);1;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.30 00:34;132.5300;2015.04.30 21:58;134.4000;187;1565.1900;59(194);2;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.04.30 08:39;131.5300;2015.04.30 21:58;134.4000;-287;-3795.4602;59(194) TR;2;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.04.30 10:27;132.5300;2015.04.30 21:58;134.4000;187;2285.1774;59(194) TR;2;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.30 11:00;133.5000;2015.04.30 18:58;133.8500;35;291.9000;61(79);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.30 14:00;133.1900;2015.04.30 17:37;133.3400;15;125.4000;58(340);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.30 10:37;132.8000;2015.04.30 11:33;133.3000;50;420.5000;60(108);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.29 23:15;132.3400;2015.04.30 00:59;132.3900;5;41.9500;58(337);1;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.29 15:30;131.4400;2015.04.29 17:15;132.0400;60;504.0000;58(335);1;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.29 10:12;130.5800;2015.04.29 16:31;131.7900;121;1016.4000;60(107);3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.28 20:17;130.5700;2015.04.29 11:49;131.1700;60;503.4000;58(334);1;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.29 10:10;130.5300;2015.04.29 11:23;131.0200;49;411.1100;61(78);4;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.28 12:05;129.8400;2015.04.29 07:59;130.2800;44;370.0400;61(77);4;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.28 09:02;129.6800;2015.04.29 03:29;130.3000;62;521.4200;59(192);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.28 03:55;129.6300;2015.04.28 20:52;130.6300;100;841.0000;60(106);3;Close all Deals(2)
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.02.10 14:18;134.9800;2015.04.28 17:59;130.4800;-450;-5525.3700;58(332) TR;1;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.02.06 17:25;134.9500;2015.04.28 17:59;130.4800;-447;-3759.2700;58(332);1;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.27 09:06;129.3500;2015.04.27 20:51;129.5100;16;134.4000;61(76);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.27 14:53;129.3700;2015.04.27 20:47;129.5600;19;159.6000;60(105);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.24 10:09;129.6400;2015.04.24 13:08;129.6400;0;0.0000;61(75);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.23 17:46;129.4400;2015.04.24 12:57;129.7400;30;250.8000;59(191);2;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.02.10 15:27;135.0000;2015.04.24 10:24;129.8200;-518;-6337.6264;60(104) TR;3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.02.09 09:35;135.0000;2015.04.24 10:24;129.8200;-518;-4340.8400;60(104);3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.15 11:13;126.7100;2015.04.23 19:50;129.5200;-281;-2346.3500;66(61);4;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.04.16 03:13;127.7200;2015.04.23 19:50;129.5200;180;2374.7400;66(61) TR;4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.22 10:04;128.7700;2015.04.23 16:34;128.9100;14;116.6200;61(74);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.15 18:54;126.3300;2015.04.23 14:48;129.1100;-278;-2315.7400;65(89);3;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.04.15 22:46;127.3300;2015.04.23 14:48;129.1100;178;2342.7292;65(89) TR;3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.14 11:35;126.2500;2015.04.23 13:01;129.0600;-281;-2340.7300;63(296);1;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.04.14 15:49;127.2600;2015.04.23 13:01;129.0600;180;2369.0520;63(296) TR;1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.15 03:14;127.0800;2015.04.15 15:30;126.7800;30;250.8000;65(88);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.13 20:47;126.8700;2015.04.14 10:06;126.5300;34;283.9000;65(87);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.14 04:41;126.8100;2015.04.14 10:06;126.4700;34;283.9000;64(158);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.13 15:40;126.8100;2015.04.14 10:06;126.4500;36;300.6000;63(295);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.13 19:32;127.2300;2015.04.13 20:50;126.8900;34;282.8800;64(157);2;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.10 19:22;127.3400;2015.04.13 15:52;126.9300;41;341.1200;65(86);3;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.04.09 17:32;128.5900;2015.04.13 15:40;126.6900;190;2307.9680;66(60) TR;4;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.04.02 10:09;129.5900;2015.04.13 15:40;126.6900;-290;-3812.2240;66(60) TR;4;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.01 17:00;128.6000;2015.04.13 15:40;126.6900;191;1589.1200;66(60);4;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.04.09 17:16;128.7400;2015.04.13 15:40;126.8600;188;2278.1840;64(156) TR;2;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.04.02 15:47;129.7400;2015.04.13 15:40;126.8600;-288;-3776.8320;64(156) TR;2;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.31 17:34;128.7400;2015.04.13 15:40;126.8600;188;1560.4000;64(156);2;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.04.09 17:16;128.7600;2015.04.13 15:40;126.8600;190;2302.4200;67(30) TR;5;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.31 12:00;128.7600;2015.04.13 15:40;126.8600;190;1577.0000;67(30);5;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.04.02 15:50;129.7600;2015.04.13 15:40;126.8600;-290;-3803.0600;67(30) TR;5;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.04.10 13:59;127.3200;2015.04.13 15:13;127.3000;2;16.5800;63(294);1;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.03.13 16:01;127.8500;2015.04.10 10:50;127.8600;-1;-12.1180;65(85) TR;3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.12 05:22;127.8500;2015.04.10 10:50;127.8600;-1;-8.3000;65(85);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.11 21:33;127.9300;2015.04.10 10:44;127.9500;-2;-16.6000;63(293);1;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.03.13 15:59;127.9300;2015.04.10 10:44;127.9500;-2;-24.2360;63(293) TR;1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.06 13:31;130.8400;2015.04.10 10:31;128.0300;-281;-2332.3000;61(73);4;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.04.08 17:07;129.8300;2015.04.10 10:31;128.0300;180;2360.5200;61(73) TR;4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.06 01:54;130.8500;2015.04.06 19:05;130.9200;7;58.7300;59(189);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.04.03 08:43;130.2300;2015.04.03 15:28;130.3000;7;58.4500;59(188);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.03.24 11:12;131.2700;2015.04.01 17:07;128.4600;-281;-2346.3500;61(72);4;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.03.26 08:59;130.2600;2015.04.01 17:07;128.4600;180;2374.7400;61(72) TR;4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.03.25 13:13;131.4300;2015.03.31 19:50;128.6500;-278;-2318.5200;59(187);2;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.03.26 08:37;130.4300;2015.03.31 19:50;128.6500;178;2345.5416;59(187) TR;2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.27 08:18;129.5600;2015.03.27 13:13;129.4200;14;117.1800;64(153);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.03.23 18:20;130.7000;2015.03.23 21:45;131.3500;65;542.7500;59(184);2;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.19 19:01;128.5100;2015.03.23 21:38;131.2900;-278;-2318.5200;67(29);5;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.03.20 12:38;129.5100;2015.03.23 21:38;131.2900;178;2345.5416;67(29) TR;5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.03.20 18:55;130.3200;2015.03.20 19:41;130.3300;1;8.3200;59(183);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.03.19 02:11;130.4200;2015.03.19 02:43;130.4800;6;50.1000;59(182);2;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.03.12 10:05;128.8500;2015.03.18 23:48;130.3000;145;1906.1120;65(85) TR;3;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.03.12 14:31;128.9300;2015.03.18 23:35;130.3300;140;1840.3840;63(293) TR;1;Trailing Stop filled
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.02.06 17:00;134.8500;2015.03.18 22:05;131.3000;-355;-2960.7000;61(71);4;Close all Deals(2)
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.02.10 14:13;134.8500;2015.03.18 22:05;131.3000;-355;-4322.6220;61(71) TR;4;Close all Deals(2)
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2015.02.05 20:16;135.1500;2015.03.18 22:05;131.3000;-385;-4687.9140;59(181) TR;2;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.02.04 03:15;135.1500;2015.03.18 22:05;131.3000;-385;-3210.9000;59(181);2;Close all Deals(2)
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.02.04 16:35;134.1200;2015.03.18 22:02;130.4000;372;4890.1632;59(181) TR;2;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.02.09 13:28;133.9800;2015.03.18 22:02;130.3500;363;4771.8528;60(104) TR;3;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.02.09 13:35;133.9500;2015.03.18 22:02;130.3200;363;4771.8528;58(332) TR;1;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.02.09 14:40;133.8400;2015.03.18 22:02;130.2500;359;4719.2704;61(71) TR;4;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.03.16 15:40;128.3300;2015.03.18 20:36;130.1100;178;2331.4796;64(152) TR;2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.16 01:10;127.3300;2015.03.18 20:36;130.1100;-278;-2304.6200;64(152);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.13 09:01;128.4300;2015.03.13 18:12;127.6400;79;651.7500;66(59);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.12 03:58;128.0800;2015.03.12 08:49;128.0600;2;16.4800;64(151);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.11 18:33;128.4200;2015.03.11 20:17;128.0100;41;337.4300;64(150);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.11 19:00;128.3600;2015.03.11 20:03;127.9500;41;337.4300;63(292);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.11 15:11;128.5300;2015.03.11 17:27;128.5300;0;0.0000;63(291);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.11 09:04;129.6000;2015.03.11 13:43;128.7800;82;674.0400;65(84);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.11 11:14;129.1600;2015.03.11 13:40;128.6600;50;411.0000;63(290);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.11 09:07;129.5400;2015.03.11 10:43;129.4900;5;41.1500;64(148);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.11 09:08;129.4800;2015.03.11 10:41;129.4300;5;41.1500;63(289);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.10 20:48;129.5900;2015.03.11 00:11;129.5300;6;49.5000;63(287);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.10 08:07;131.4500;2015.03.10 14:41;130.4400;101;832.2400;66(58);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.09 16:05;131.2700;2015.03.10 14:40;130.4100;86;708.6400;65(83);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.10 10:42;131.0700;2015.03.10 14:40;130.3900;68;560.3200;64(147);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.10 13:15;130.7500;2015.03.10 14:40;130.2900;46;379.0400;63(284);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.06 18:45;131.2300;2015.03.09 04:43;131.0900;14;115.7800;64(146);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.06 18:30;131.3600;2015.03.09 03:08;131.0500;31;256.3700;63(282);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.05 18:00;132.4700;2015.03.06 15:01;131.7000;77;641.4100;66(57);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.06 02:51;132.4100;2015.03.06 15:01;131.6500;76;633.0800;65(82);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.06 02:53;132.3100;2015.03.06 14:52;131.6000;71;591.4300;64(145);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.05 18:40;132.3700;2015.03.06 14:42;131.5400;83;691.3900;63(279);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.03.05 17:28;132.6000;2015.03.05 21:01;132.5400;6;49.9200;65(81);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.02.17 02:15;134.1900;2015.03.05 08:08;132.3100;188;1567.9200;63(277);1;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2015.02.17 11:23;135.1900;2015.03.05 08:08;132.3100;-288;-3795.0336;63(277) TR;1;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.02.20 11:06;134.1800;2015.03.05 08:08;132.3100;187;2276.9868;63(277) TR;1;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.01.29 07:17;132.7100;2015.03.04 16:57;132.7000;1;8.3600;65(80);3;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.01.30 17:45;132.7100;2015.03.04 16:57;132.7000;1;12.2056;65(80) TR;3;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2015.02.26 15:37;134.3500;2015.03.04 16:57;132.7200;163;2153.0344;62(35) TR;5;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2015.02.24 16:14;135.3600;2015.03.04 16:57;132.7200;-264;-2207.0400;62(35);5;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.01.29 00:00;132.6100;2015.03.04 16:57;132.7200;-11;-91.9600;67(28);5;Close all Deals(2)
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.01.30 17:58;132.6000;2015.03.04 16:57;132.7200;-12;-146.4672;67(28) TR;5;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.01.29 07:16;132.7300;2015.03.04 16:57;132.7300;0;0.0000;64(144);2;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2015.01.30 17:41;132.7300;2015.03.04 16:57;132.7300;0;0.0000;64(144) TR;2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2015.01.27 05:41;132.9100;2015.03.04 11:11;132.9800;-7;-58.5200;66(56);4;Harvester 'Total Aggregate PIP PL'
